Time,Heart Rate
00:00:02,61
00:00:17,62
00:00:32,62
00:00:37,61
00:00:52,61
00:00:57,63
00:01:02,64
00:01:07,62
00:01:12,61
00:01:17,62
00:01:27,63
00:01:32,64
00:01:37,63
00:01:52,63
00:02:02,62
00:02:12,63
00:02:17,62
00:02:32,63
00:02:37,62
00:02:42,61
00:02:47,62
00:03:02,62
00:03:17,60
00:03:32,60
00:03:37,61
00:03:52,61
00:03:57,61
00:04:02,61
00:04:12,62
00:04:17,63
00:04:22,69
00:04:27,84
00:04:32,79
00:04:37,68
00:04:42,62
00:04:47,60
00:04:52,59
00:05:07,59
00:05:22,58
00:05:32,59
00:05:37,60
00:05:47,59
00:05:57,58
00:06:02,57
00:06:07,58
00:06:22,58
00:06:37,58
00:06:42,59
00:06:57,59
00:07:02,58
00:07:08,58
00:07:18,57
00:07:23,58
00:07:28,59
00:07:33,59
00:07:38,58
00:07:43,56
00:07:53,57
00:07:58,59
00:08:13,60
00:08:23,61
00:08:38,60
00:08:48,61
00:08:53,60
00:08:58,59
00:09:03,60
00:09:13,59
00:09:18,60
00:09:23,62
00:09:38,60
00:09:48,61
00:09:53,60
00:10:08,60
00:10:13,61
00:10:23,60
00:10:38,61
00:10:43,62
00:10:48,61
00:10:58,60
00:11:08,63
00:11:13,61
00:11:18,60
00:11:23,60
00:11:28,61
00:11:38,62
00:11:48,59
00:11:53,58
00:12:08,58
00:12:13,57
00:12:18,58
00:12:23,60
00:12:28,62
00:12:38,61
00:12:43,60
00:12:48,61
00:12:58,60
00:13:13,61
00:13:28,62
00:13:43,61
00:13:58,62
00:14:03,61
00:14:13,62
00:14:28,62
00:14:43,64
00:14:48,63
00:14:53,61
00:15:08,61
00:15:13,62
00:15:18,63
00:15:33,63
00:15:38,62
00:15:43,61
00:15:48,63
00:15:53,64
00:16:08,63
00:16:18,64
00:16:28,66
00:16:33,68
00:16:43,69
00:16:48,68
00:16:53,66
00:17:03,67
00:17:08,70
00:17:13,72
00:17:23,73
00:17:28,74
00:17:33,73
00:17:48,72
00:18:03,73
00:18:08,74
00:18:13,75
00:18:18,76
00:18:23,72
00:18:38,71
00:18:48,69
00:18:53,66
00:18:58,67
00:19:03,71
00:19:08,73
00:19:13,68
00:19:18,69
00:19:28,70
00:19:33,69
00:19:38,67
00:19:43,65
00:19:53,67
00:19:58,69
00:20:03,70
00:20:08,69
00:20:13,68
00:20:28,68
00:20:38,69
00:20:48,70
00:20:53,69
00:20:58,67
00:21:03,65
00:21:08,64
00:21:18,66
00:21:24,67
00:21:34,66
00:21:39,67
00:21:44,68
00:21:59,69
00:22:04,67
00:22:09,68
00:22:14,70
00:22:24,71
00:22:29,73
00:22:34,74
00:22:39,75
00:22:44,76
00:22:54,75
00:23:04,76
00:23:09,75
00:23:14,74
00:23:24,73
00:23:39,74
00:23:44,75
00:23:49,74
00:23:54,72
00:24:04,71
00:24:09,72
00:24:14,73
00:24:19,74
00:24:24,73
00:24:29,74
00:24:34,76
00:24:39,79
00:24:44,78
00:24:49,74
00:24:54,72
00:24:59,71
00:25:04,72
00:25:09,75
00:25:14,74
00:25:29,75
00:25:34,85
00:25:39,86
00:25:44,79
00:25:49,70
00:25:54,67
00:25:59,61
00:26:04,59
00:26:09,57
00:26:24,58
00:26:34,59
00:26:39,60
00:26:49,58
00:26:59,59
00:27:04,63
00:27:09,61
00:27:14,58
00:27:24,59
00:27:39,58
00:27:44,59
00:27:54,58
00:28:09,59
00:28:24,59
00:28:39,59
00:28:49,60
