Time,Heart Rate
10:34:36,76
10:34:41,78
10:34:56,77
10:35:01,75
10:35:11,74
10:35:16,75
10:35:31,74
10:35:36,73
10:35:46,74
10:35:51,76
10:36:01,74
10:36:16,74
10:36:26,72
10:36:36,71
10:36:51,72
10:37:01,71
10:37:06,70
10:37:11,68
10:37:16,66
10:37:21,67
10:37:26,66
10:37:36,67
10:37:46,66
10:37:56,67
10:38:01,68
10:38:06,69
10:38:11,70
10:38:16,69
10:38:26,70
10:38:41,71
10:38:51,73
10:38:56,74
10:39:01,75
10:39:06,73
10:39:11,69
10:39:16,70
10:39:26,71
10:39:41,70
10:39:46,68
10:39:56,69
10:40:01,69
10:40:16,70
10:40:21,71
10:40:26,72
10:40:36,73
10:40:41,72
10:40:46,71
10:40:56,72
10:41:06,73
10:41:11,71
10:41:26,70
10:41:36,71
10:41:41,72
10:41:46,73
10:41:51,72
10:42:01,71
10:42:11,72
10:42:26,72
10:42:31,71
10:42:36,70
10:42:46,71
10:42:51,72
10:42:56,73
10:43:11,75
10:43:21,82
10:43:26,83
10:43:31,82
10:43:41,81
10:43:46,79
10:43:51,78
10:44:01,77
10:44:06,82
10:44:11,83
10:44:21,82
10:44:31,81
10:44:41,80
10:44:51,79
10:44:56,78
10:45:11,79
10:45:16,85
10:45:21,87
10:45:26,88
10:45:31,88
10:45:46,88
10:45:51,87
10:46:06,88
10:46:21,89
10:46:36,89
10:46:41,90
10:46:46,89
10:46:56,91
10:47:01,89
10:47:06,88
10:47:11,87
10:47:16,84
10:47:21,82
10:47:26,83
10:47:41,84
10:47:56,84
10:48:01,83
10:48:06,82
10:48:21,82
10:48:26,83
10:48:31,82
10:48:46,83
10:48:51,82
10:49:06,81
10:49:11,82
10:49:16,84
10:49:21,83
10:49:26,82
10:49:36,83
10:49:41,84
10:49:46,85
10:49:51,84
10:50:06,84
10:50:11,83
10:50:26,82
10:50:31,81
10:50:36,81
10:50:41,82
10:50:46,83
10:51:01,84
10:51:06,83
10:51:16,84
10:51:21,82
10:51:26,79
10:51:41,79
10:51:56,80
10:52:01,82
10:52:06,83
10:52:11,82
10:52:16,81
10:52:22,80
10:52:32,81
10:52:47,81
10:52:52,80
10:53:02,81
10:53:17,84
10:53:22,88
10:53:27,87
10:53:32,86
10:53:37,85
10:53:52,85
10:53:57,86
10:54:02,85
10:54:12,77
10:54:17,75
10:54:27,75
10:54:32,76
10:54:47,76
10:54:57,77
10:55:02,79
10:55:07,80
10:55:12,79
10:55:17,82
10:55:22,79
10:55:27,78
10:55:42,78
10:55:57,79
10:56:02,79
10:56:12,80
10:56:17,81
10:56:22,83
10:56:27,84
10:56:32,85
10:56:37,84
10:56:52,83
10:56:57,85
10:57:02,84
10:57:07,85
10:57:12,86
10:57:22,87
10:57:32,88
10:57:37,90
10:57:47,92
10:57:52,95
10:57:57,97
10:58:12,96
10:58:17,96
10:58:27,97
10:58:32,103
10:58:37,104
10:58:42,101
10:58:47,100
10:58:52,100
10:58:57,101
10:59:02,99
10:59:07,98
10:59:12,104
10:59:17,107
10:59:27,106
10:59:32,105
10:59:37,104
10:59:42,102
10:59:47,95
10:59:52,91
10:59:57,89
11:00:02,88
11:00:07,87
11:00:12,86
11:00:17,85
11:00:22,84
11:00:32,83
11:00:37,82
11:00:42,80
11:00:47,78
11:01:02,78
11:01:07,77
11:01:12,76
11:01:17,74
11:01:22,73
11:01:27,71
11:01:32,69
11:01:37,69
11:01:47,70
11:01:52,71
