Time,Heart Rate
11:29:54,70
11:30:04,77
11:30:09,82
11:30:14,78
11:30:19,76
11:30:24,77
11:30:39,77
11:30:44,78
11:30:49,77
11:30:54,75
11:31:04,74
11:31:19,75
11:31:24,76
11:31:39,75
11:31:49,77
11:32:04,79
11:32:09,81
11:32:14,84
11:32:19,85
11:32:24,84
11:32:39,83
11:32:49,85
11:32:59,83
11:33:09,86
11:33:14,94
11:33:19,94
11:33:24,94
11:33:29,97
11:33:44,97
11:33:49,96
11:33:54,93
11:34:09,92
11:34:14,90
11:34:19,89
11:34:34,91
11:34:39,92
11:34:44,94
11:34:49,95
11:34:54,98
11:34:59,100
11:35:04,103
11:35:09,104
11:35:14,105
11:35:19,105
11:35:24,104
11:35:29,102
11:35:34,98
11:35:39,97
11:35:44,94
11:35:54,95
11:36:04,94
11:36:09,93
11:36:24,93
11:36:26,94
11:36:31,97
11:36:36,100
11:36:41,101
11:36:51,102
11:36:56,103
11:37:01,102
11:37:06,100
11:37:11,99
11:37:16,96
11:37:26,97
11:37:31,98
11:37:41,99
11:37:51,97
11:37:56,94
11:38:11,94
11:38:16,95
11:38:21,94
11:38:36,94
11:38:41,95
11:38:46,97
11:39:01,97
11:39:06,101
11:39:11,104
11:39:26,104
11:39:31,105
11:39:36,104
11:39:43,104
11:39:48,106
11:40:03,105
11:40:08,101
11:40:13,99
11:40:18,96
11:40:23,91
11:40:28,82
11:40:33,83
11:40:38,80
11:40:43,79
11:40:48,78
11:40:53,77
11:41:03,78
11:41:08,79
11:41:23,79
11:41:28,78
11:41:38,77
11:41:43,76
11:41:53,78
11:41:58,79
11:42:03,81
11:42:18,81
11:42:23,83
11:42:28,84
11:42:33,86
11:42:38,87
11:42:48,85
11:42:58,83
11:43:03,82
11:43:13,81
11:43:18,79
11:43:23,78
11:43:33,80
11:43:43,79
11:43:58,79
11:44:08,78
11:44:13,74
11:44:18,71
11:44:23,69
11:44:28,68
11:44:33,66
11:44:38,64
11:44:43,68
11:44:48,70
11:45:03,70
11:45:08,71
11:45:13,72
11:45:18,70
11:45:23,69
11:45:33,71
11:45:38,72
11:45:48,71
11:45:54,69
11:45:59,68
11:46:04,67
11:46:09,66
11:46:14,66
11:46:19,67
11:46:24,66
11:46:34,68
11:46:39,69
11:46:44,70
11:46:59,72
11:47:04,73
11:47:09,74
11:47:19,75
11:47:24,76
11:47:29,77
11:47:34,78
11:47:39,79
11:47:44,78
11:47:54,82
11:47:59,84
11:48:04,86
11:48:09,90
11:48:14,92
11:48:19,93
11:48:24,96
11:48:29,99
11:48:34,101
11:48:39,102
11:48:44,105
11:48:49,109
11:48:54,110
11:48:59,109
11:49:04,107
11:49:09,105
11:49:14,109
11:49:19,108
11:49:24,105
11:49:29,104
11:49:34,100
11:49:39,97
11:49:44,96
11:49:54,97
11:50:04,98
11:50:09,97
11:50:14,100
11:50:19,99
11:50:24,97
11:50:34,96
11:50:44,96
11:50:49,96
11:50:54,95
11:50:59,94
11:51:09,95
11:51:14,95
11:51:24,94
11:51:29,90
11:51:34,89
11:51:39,90
11:51:44,93
11:51:49,95
11:51:54,94
11:52:09,93
11:52:24,93
11:52:29,94
11:52:39,93
11:52:54,91
11:52:59,90
11:53:04,88
11:53:09,89
11:53:14,91
11:53:29,89
11:53:34,88
11:53:39,90
11:53:49,92
11:53:59,91
11:54:14,91
11:54:24,92
11:54:34,93
11:54:39,94
11:54:44,97
11:54:49,93
11:54:54,93
11:55:09,93
11:55:24,93
11:55:39,93
11:55:54,92
11:55:59,93
11:56:09,97
11:56:14,104
11:56:19,105
11:56:24,106
11:56:39,106
11:56:44,105
11:56:49,106
11:56:54,106
11:56:59,105
11:57:04,103
11:57:09,102
11:57:19,105
11:57:24,107
11:57:29,111
11:57:34,114
11:57:39,113
11:57:49,111
11:57:54,106
11:57:59,102
11:58:04,98
11:58:09,99
11:58:14,103
11:58:19,102
11:58:24,104
11:58:29,101
11:58:34,98
11:58:44,96
11:58:49,94
11:58:54,91
11:58:59,87
11:59:04,85
11:59:09,83
11:59:14,81
11:59:24,82
11:59:29,79
11:59:34,77
11:59:39,78
11:59:44,79
11:59:49,81
11:59:59,82
12:00:09,83
12:00:14,88
12:00:19,93
12:00:24,95
12:00:29,99
12:00:34,103
12:00:39,104
12:00:44,105
12:00:49,107
12:00:54,110
12:00:59,109
12:01:04,112
12:01:09,116
12:01:14,119
12:01:19,123
12:01:29,121
12:01:34,119
12:01:39,120
12:01:44,121
12:01:49,119
12:01:54,118
12:01:59,117
12:02:04,118
12:02:09,119
12:02:19,118
12:02:24,116
12:02:29,114
12:02:34,113
12:02:39,112
12:02:44,117
12:02:49,118
12:02:54,117
12:02:59,116
12:03:04,115
12:03:10,113
12:03:15,109
12:03:20,108
12:03:25,109
12:03:30,110
12:03:35,111
12:03:40,113
12:03:45,120
12:03:50,119
12:04:00,118
12:04:10,120
12:04:15,123
12:04:25,120
12:04:30,114
12:04:35,109
12:04:40,104
12:04:45,101
12:04:50,104
12:04:55,106
12:05:05,109
12:05:10,110
12:05:15,109
12:05:30,110
12:05:35,108
12:05:40,109
12:05:45,108
12:05:50,106
12:05:55,106
12:06:00,107
12:06:15,108
12:06:25,105
12:06:30,103
12:06:35,110
12:06:40,128
12:06:45,132
12:06:50,131
12:06:55,129
12:07:00,128
12:07:05,126
12:07:10,123
12:07:20,122
12:07:25,123
12:07:30,125
12:07:40,121
12:07:50,120
12:07:55,126
12:08:00,127
12:08:05,129
12:08:10,131
12:08:20,132
12:08:25,130
12:08:30,125
12:08:35,121
12:08:40,120
12:08:43,119
12:08:46,119
12:08:47,121
12:08:48,122
12:08:49,123
12:08:50,124
12:08:53,124
12:08:54,125
12:08:55,126
12:08:57,127
12:09:00,127
12:09:01,128
12:09:03,129
12:09:05,130
12:09:06,133
12:09:07,134
12:09:08,135
12:09:09,136
12:09:12,136
12:09:13,135
12:09:16,135
12:09:18,136
12:09:19,137
12:09:21,138
12:09:22,139
12:09:23,140
12:09:26,140
12:09:27,140
12:09:30,139
12:09:33,138
12:09:35,137
12:09:36,136
12:09:37,135
12:09:40,135
12:09:43,135
12:09:45,134
12:09:48,134
12:09:49,135
12:09:50,136
12:09:51,138
12:09:54,138
12:09:56,139
12:09:59,139
12:10:02,139
12:10:03,138
12:10:06,138
12:10:07,140
12:10:09,139
12:10:11,138
12:10:13,137
12:10:16,136
12:10:17,135
12:10:18,134
12:10:20,133
12:10:21,132
12:10:23,131
12:10:26,131
12:10:27,130
12:10:29,131
12:10:32,131
12:10:33,130
12:10:35,129
12:10:37,128
12:10:40,128
12:10:43,128
12:10:45,127
12:10:48,127
12:10:51,127
12:10:53,128
12:10:54,130
12:10:55,132
12:10:56,133
12:10:57,135
12:11:00,135
12:11:03,135
12:11:04,136
12:11:07,136
12:11:09,135
12:11:11,134
12:11:13,133
12:11:14,134
12:11:15,133
12:11:18,132
12:11:19,131
12:11:20,130
12:11:21,129
12:11:22,125
12:11:23,122
12:11:24,118
12:11:25,118
12:11:28,118
12:11:31,119
12:11:34,119
12:11:36,120
12:11:37,122
12:11:39,123
12:11:40,124
12:11:43,122
12:11:44,121
12:11:45,120
12:11:46,119
12:11:47,118
12:11:48,117
12:11:50,116
12:11:52,115
12:11:55,114
12:11:58,114
12:11:59,114
12:12:00,114
12:12:01,113
12:12:04,111
12:12:05,110
12:12:06,109
12:12:09,109
12:12:12,109
12:12:13,110
12:12:14,111
12:12:16,111
12:12:17,112
12:12:19,112
12:12:21,113
12:12:24,113
12:12:27,113
12:12:30,113
12:12:31,114
12:12:33,116
12:12:35,117
12:12:36,118
12:12:38,117
12:12:39,115
12:12:41,114
12:12:42,113
12:12:45,113
12:12:48,113
12:12:51,113
12:12:52,113
12:12:54,116
12:12:55,115
12:12:56,116
12:12:57,117
12:13:00,117
12:13:01,116
12:13:02,115
12:13:03,116
12:13:05,117
12:13:06,118
12:13:08,119
12:13:10,117
12:13:13,117
12:13:14,118
12:13:15,119
12:13:17,120
12:13:18,121
12:13:19,122
12:13:20,123
12:13:21,125
12:13:22,126
12:13:24,127
12:13:27,127
12:13:30,126
12:13:33,125
12:13:36,125
12:13:37,125
12:13:38,126
12:13:39,127
12:13:42,127
12:13:45,127
12:13:46,126
12:13:49,126
12:13:52,126
12:13:55,126
12:13:58,126
12:13:59,127
12:14:00,129
12:14:01,130
12:14:02,131
12:14:03,133
12:14:04,134
12:14:05,135
12:14:06,136
12:14:07,137
12:14:08,138
12:14:09,139
12:14:10,140
12:14:11,139
12:14:12,137
12:14:13,135
12:14:14,133
12:14:15,131
12:14:16,128
12:14:17,125
12:14:18,123
12:14:19,122
12:14:20,120
12:14:21,121
12:14:23,122
12:14:26,122
12:14:27,123
12:14:29,124
12:14:30,125
12:14:32,122
12:14:33,121
12:14:34,119
12:14:36,120
12:14:38,118
12:14:39,116
12:14:41,117
12:14:42,118
12:14:43,119
12:14:44,120
12:14:46,119
12:14:49,118
12:14:50,117
12:14:51,116
12:14:52,115
12:14:53,114
12:14:54,114
12:14:55,113
12:14:57,114
12:14:59,115
12:15:00,116
12:15:02,115
12:15:03,115
12:15:06,114
12:15:09,114
12:15:12,113
12:15:14,112
12:15:15,111
12:15:17,112
12:15:18,113
12:15:21,112
12:15:22,110
12:15:24,111
12:15:25,112
12:15:26,113
12:15:29,113
12:15:32,113
12:15:33,114
12:15:34,115
12:15:35,116
12:15:36,115
12:15:37,114
12:15:38,113
12:15:39,113
12:15:42,114
12:15:44,112
12:15:45,110
12:15:46,108
12:15:48,107
12:15:50,108
12:15:53,108
12:15:55,108
12:15:58,108
12:16:00,109
12:16:01,110
12:16:03,108
12:16:04,106
12:16:05,105
12:16:08,105
12:16:11,106
12:16:14,106
12:16:17,106
12:16:18,106
12:16:21,106
12:16:24,106
12:16:25,106
12:16:28,106
12:16:29,107
12:16:32,108
12:16:33,109
12:16:34,109
12:16:37,109
12:16:40,107
12:16:41,106
12:16:42,105
12:16:43,103
12:16:46,104
12:16:47,105
12:16:48,106
12:16:51,106
12:16:53,108
12:16:54,109
12:16:55,110
12:16:56,111
12:16:57,112
12:17:00,112
12:17:01,113
12:17:02,114
12:17:05,114
12:17:08,114
12:17:11,115
12:17:14,116
12:17:17,115
12:17:20,115
12:17:23,115
12:17:25,114
12:17:28,114
12:17:29,114
12:17:32,114
12:17:35,114
12:17:38,114
12:17:39,114
12:17:42,115
12:17:45,115
12:17:48,115
12:17:49,115
12:17:52,114
12:17:53,115
12:17:54,116
12:17:57,116
12:17:58,117
12:17:59,118
12:18:02,118
12:18:03,119
12:18:04,121
12:18:05,122
12:18:08,122
12:18:11,122
12:18:14,122
12:18:15,123
12:18:16,122
12:18:19,122
12:18:20,123
12:18:21,124
12:18:22,124
12:18:25,123
12:18:28,122
12:18:30,121
12:18:33,119
12:18:34,118
12:18:35,117
12:18:36,116
12:18:39,116
12:18:40,117
12:18:41,118
12:18:42,119
12:18:43,120
12:18:44,121
12:18:45,122
12:18:46,124
12:18:47,123
12:18:50,123
12:18:51,124
12:18:52,125
12:18:55,125
12:18:58,124
12:19:01,124
12:19:03,123
12:19:06,122
12:19:09,122
12:19:11,123
12:19:12,124
12:19:15,124
12:19:18,124
12:19:20,123
12:19:23,123
12:19:25,122
12:19:26,121
12:19:29,121
12:19:32,121
12:19:35,121
12:19:37,120
12:19:38,119
12:19:39,118
12:19:40,117
12:19:43,117
12:19:45,116
12:19:47,115
12:19:50,115
12:19:53,115
12:19:54,116
12:19:55,118
12:19:56,119
12:19:59,119
12:20:02,119
12:20:05,119
12:20:07,120
12:20:08,121
12:20:09,121
12:20:10,122
12:20:13,123
12:20:16,123
12:20:19,123
12:20:22,123
12:20:25,123
12:20:28,123
12:20:29,124
12:20:30,126
12:20:31,127
12:20:32,128
12:20:33,129
12:20:34,130
12:20:35,131
12:20:38,131
12:20:39,132
12:20:41,131
12:20:44,131
12:20:47,131
12:20:50,131
12:20:53,131
12:20:55,130
12:20:56,131
12:20:57,130
12:20:58,129
12:20:59,128
12:21:00,127
12:21:01,126
12:21:02,125
12:21:05,125
12:21:08,125
12:21:11,125
12:21:13,127
12:21:14,129
12:21:15,130
12:21:18,130
12:21:21,130
12:21:22,129
12:21:25,128
12:21:27,127
12:21:30,127
12:21:33,127
12:21:36,127
12:21:37,126
12:21:38,127
12:21:39,126
12:21:41,125
12:21:44,125
12:21:46,127
12:21:47,128
12:21:48,129
12:21:49,130
12:21:50,131
12:21:51,131
12:21:52,133
12:21:53,133
12:21:54,132
12:21:55,132
12:21:56,132
12:21:57,133
12:21:58,133
12:22:00,133
12:22:03,131
12:22:04,131
12:22:05,130
12:22:08,128
12:22:09,129
12:22:12,129
12:22:13,127
12:22:16,127
12:22:18,128
12:22:20,127
12:22:21,126
12:22:22,125
12:22:25,125
12:22:28,125
12:22:30,124
12:22:31,123
12:22:34,123
12:22:35,122
12:22:36,122
12:22:39,121
12:22:42,121
12:22:45,121
12:22:48,120
12:22:51,120
12:22:54,120
12:22:57,120
12:22:58,119
12:23:01,118
12:23:03,117
12:23:04,118
12:23:06,118
12:23:07,117
12:23:09,116
12:23:10,117
12:23:12,116
12:23:15,117
12:23:16,118
12:23:18,117
12:23:21,117
12:23:22,116
12:23:25,116
12:23:27,116
12:23:29,115
12:23:30,114
12:23:32,115
12:23:33,115
12:23:34,116
12:23:35,117
12:23:38,118
12:23:39,119
12:23:41,120
12:23:42,121
12:23:43,123
12:23:44,125
12:23:45,124
12:23:47,123
12:23:49,122
12:23:50,121
12:23:53,121
12:23:56,122
12:23:57,123
12:23:58,124
12:23:59,125
12:24:00,126
12:24:03,126
12:24:06,126
12:24:09,125
12:24:12,124
12:24:15,123
12:24:17,122
12:24:18,121
12:24:20,122
12:24:21,123
12:24:24,124
12:24:27,124
12:24:30,124
12:24:31,125
12:24:32,126
12:24:33,128
12:24:34,129
12:24:35,130
12:24:36,131
12:24:39,131
12:24:42,130
12:24:43,129
12:24:44,128
12:24:45,127
12:24:46,126
12:24:48,124
12:24:49,122
12:24:50,120
12:24:51,119
12:24:52,118
12:24:54,117
12:24:55,116
12:24:56,115
12:24:57,114
12:24:59,113
12:25:00,112
12:25:01,112
12:25:03,111
12:25:05,110
12:25:07,109
12:25:10,110
12:25:12,111
12:25:14,112
12:25:16,111
12:25:18,110
12:25:20,111
12:25:21,114
12:25:22,117
12:25:25,120
12:25:26,119
12:25:29,118
12:25:32,118
12:25:33,117
12:25:35,116
12:25:37,115
12:25:40,114
12:25:42,113
12:25:43,112
12:25:46,111
12:25:49,110
12:25:50,109
12:25:51,108
12:25:52,107
12:25:53,106
12:25:54,105
12:25:56,103
12:25:57,104
12:25:58,107
12:25:59,108
12:26:02,107
12:26:03,108
12:26:04,111
12:26:05,114
12:26:06,116
12:26:07,118
12:26:08,120
12:26:11,119
12:26:14,119
12:26:17,119
12:26:19,120
12:26:21,121
12:26:23,122
12:26:24,122
12:26:25,123
12:26:28,123
12:26:31,124
12:26:33,125
12:26:34,126
12:26:35,127
12:26:36,128
12:26:37,128
12:26:38,129
12:26:39,130
12:26:42,130
12:26:45,130
12:26:48,130
12:26:49,130
12:26:52,130
12:26:53,132
12:26:56,132
12:26:59,132
12:27:01,134
12:27:02,135
12:27:03,137
12:27:04,139
12:27:05,140
12:27:06,141
12:27:09,140
12:27:11,139
12:27:14,138
12:27:16,137
12:27:17,136
12:27:18,135
12:27:21,135
12:27:23,134
12:27:26,134
12:27:28,133
12:27:29,133
12:27:31,132
12:27:34,134
12:27:35,135
12:27:36,136
12:27:39,136
12:27:42,136
12:27:45,136
12:27:48,136
12:27:51,136
12:27:54,136
12:27:57,136
12:27:59,137
12:28:00,139
12:28:01,141
12:28:03,140
12:28:06,139
12:28:07,138
12:28:09,137
12:28:11,136
12:28:14,136
12:28:17,136
12:28:20,135
12:28:22,134
12:28:23,135
12:28:25,136
12:28:27,137
12:28:28,137
12:28:29,136
12:28:32,135
12:28:35,135
12:28:38,135
12:28:39,134
12:28:40,135
12:28:43,134
12:28:45,133
12:28:46,132
12:28:49,132
12:28:50,133
12:28:51,135
12:28:52,136
12:28:53,137
12:28:56,137
12:28:57,136
12:28:59,135
12:29:02,135
12:29:05,135
12:29:07,134
12:29:10,134
12:29:12,133
12:29:14,132
12:29:16,131
12:29:18,130
12:29:21,130
12:29:22,130
12:29:24,129
12:29:27,129
12:29:28,128
12:29:31,128
12:29:34,128
12:29:37,128
12:29:38,129
12:29:39,132
12:29:42,132
12:29:44,131
12:29:47,132
12:29:48,131
12:29:50,130
12:29:53,130
12:29:55,131
12:29:56,132
12:29:57,133
12:30:00,133
12:30:03,133
12:30:04,134
12:30:05,133
12:30:08,132
12:30:11,133
12:30:12,135
12:30:13,138
12:30:14,137
12:30:15,137
12:30:17,135
12:30:18,136
12:30:19,135
12:30:21,134
12:30:23,132
12:30:25,131
12:30:26,130
12:30:28,129
12:30:29,130
12:30:30,131
12:30:33,131
12:30:35,130
12:30:38,129
12:30:40,128
12:30:41,127
12:30:42,128
12:30:43,127
12:30:46,126
12:30:49,125
12:30:51,125
12:30:52,126
12:30:53,127
12:30:56,126
12:30:57,125
12:30:58,119
12:30:59,116
12:31:00,114
12:31:01,113
12:31:02,112
12:31:03,111
12:31:04,110
12:31:05,109
12:31:08,109
12:31:10,108
12:31:12,107
12:31:14,106
12:31:16,105
12:31:19,105
12:31:21,106
12:31:24,106
12:31:27,105
12:31:28,106
12:31:31,106
12:31:33,107
12:31:35,107
12:31:38,108
12:31:41,108
12:31:44,108
12:31:45,107
12:31:47,106
12:31:48,105
12:31:49,97
12:31:50,97
12:31:51,97
