Time,Heart Rate
09:16:29,70
09:16:39,71
09:16:44,79
09:16:49,78
09:16:54,77
09:16:59,79
09:17:04,80
09:17:09,80
09:17:14,81
09:17:24,80
09:17:34,81
09:17:49,80
09:17:54,79
09:18:04,78
09:18:09,77
09:18:19,75
09:18:29,76
09:18:34,72
09:18:39,71
09:18:44,70
09:18:49,72
09:18:54,76
09:18:59,79
09:19:04,85
09:19:09,89
09:19:14,92
09:19:19,96
09:19:24,99
09:19:29,102
09:19:34,104
09:19:39,104
09:19:44,105
09:19:49,107
09:19:59,106
09:20:04,105
09:20:14,106
09:20:19,107
09:20:24,108
09:20:29,109
09:20:34,111
09:20:44,109
09:20:49,107
09:21:04,107
09:21:09,105
09:21:24,105
09:21:29,112
09:21:34,114
09:21:44,113
09:21:49,112
09:21:59,111
09:22:04,108
09:22:11,108
09:22:16,110
09:22:31,109
09:22:36,107
09:22:51,107
09:23:06,107
09:23:11,106
09:23:16,105
09:23:21,106
09:23:36,106
09:23:41,104
09:23:56,104
09:24:01,97
09:24:06,99
09:24:16,100
09:24:21,98
09:24:26,99
09:24:36,105
09:24:41,109
09:24:51,110
09:25:01,111
09:25:16,111
09:25:21,113
09:25:26,114
09:25:31,113
09:25:38,114
09:25:43,115
09:25:48,114
09:25:53,111
09:25:58,113
09:26:03,114
09:26:18,114
09:26:28,113
09:26:38,112
09:26:43,108
09:26:48,107
09:26:53,106
09:26:58,98
09:27:03,92
09:27:08,94
09:27:13,86
09:27:23,85
09:27:28,83
09:27:33,81
09:27:38,80
09:27:43,79
09:27:58,79
09:28:29,88
09:28:34,90
09:28:39,91
09:28:44,90
09:28:49,89
09:28:54,87
09:28:59,86
09:29:04,83
09:29:09,82
09:29:14,81
09:29:19,78
09:29:24,75
09:29:34,76
09:29:39,77
09:29:54,77
09:30:04,77
09:30:09,76
09:30:14,77
09:30:24,79
09:30:29,81
09:30:34,84
09:30:39,86
09:30:44,88
09:30:49,91
09:30:54,92
09:30:59,93
09:31:09,92
09:31:14,89
09:31:19,88
09:31:24,87
09:31:29,87
09:31:34,86
09:31:39,82
09:31:44,80
09:31:49,77
09:31:54,73
09:31:59,69
09:32:14,70
09:32:19,69
09:32:34,68
09:32:49,68
09:32:59,67
09:33:14,67
09:33:19,66
09:33:24,67
09:33:29,68
09:33:34,67
09:33:44,68
09:33:54,69
09:33:59,71
09:34:04,72
09:34:14,73
09:34:29,73
09:34:34,70
09:34:39,69
09:34:54,69
09:35:04,70
09:35:19,70
09:35:34,71
09:35:39,72
09:35:49,70
09:35:59,69
09:36:04,70
09:36:19,70
09:36:34,71
09:36:49,71
09:37:04,71
09:37:19,71
09:37:34,72
09:37:39,71
09:37:44,70
09:37:59,70
09:38:09,71
09:38:24,71
09:38:39,71
09:38:54,69
09:39:04,68
09:39:09,67
09:39:14,65
09:39:19,66
09:39:24,66
09:39:29,66
09:39:44,68
09:39:49,69
09:40:04,69
09:40:09,68
09:40:24,68
09:40:29,69
09:40:34,70
09:40:44,71
09:40:59,70
09:41:14,70
09:41:24,71
09:41:29,72
09:41:34,73
09:41:49,74
09:42:04,73
09:42:19,73
09:42:34,73
09:42:39,72
09:42:44,71
09:42:49,69
09:43:04,69
09:43:14,68
09:43:29,68
09:43:44,68
09:43:59,68
09:44:04,69
09:44:10,69
09:44:25,70
09:44:30,71
09:44:40,70
09:44:50,71
09:44:55,70
09:45:10,70
09:45:15,71
09:45:20,72
09:45:25,71
09:45:30,69
09:45:45,69
09:46:00,69
09:46:15,68
09:46:20,67
09:46:25,64
09:46:30,62
09:46:35,61
09:46:45,62
09:47:00,63
09:47:10,65
09:47:15,67
09:47:20,68
09:47:25,69
09:47:30,70
09:47:35,73
09:47:40,77
09:47:45,80
09:47:50,84
09:47:55,88
09:48:00,92
09:48:05,97
09:48:10,108
09:48:15,112
09:48:20,111
09:48:25,110
09:48:30,113
09:48:35,116
09:48:50,115
09:48:55,112
09:49:05,112
09:49:10,111
09:49:15,107
09:49:20,104
09:49:25,104
09:49:40,106
